# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "10" "-F" "GTF" "-t" "miRNA" "-g" "ID" "-a" "/home/shared/resources/mirna/mmu.gff3" "-o" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_02_featurecounts/star_counts.txt" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/damaged_muscle_exosome_1Aligned.sortedByCoord.out.bam" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/damaged_muscle_exosome_2Aligned.sortedByCoord.out.bam" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/muscle_exosome_1Aligned.sortedByCoord.out.bam" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/muscle_exosome_2Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/damaged_muscle_exosome_1Aligned.sortedByCoord.out.bam	/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/damaged_muscle_exosome_2Aligned.sortedByCoord.out.bam	/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/muscle_exosome_1Aligned.sortedByCoord.out.bam	/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/muscle_exosome_2Aligned.sortedByCoord.out.bam
MIMAT0003496	chr6	120034290	120034311	-	22	0	0	0	0
MIMAT0028430	chr6	122831377	122831398	+	22	0	0	0	0
MIMAT0028431	chr6	122831415	122831437	+	23	0	0	0	0
MIMAT0004533	chr6	124717959	124717980	-	22	7	0	0	0
MIMAT0000153	chr6	124717917	124717938	-	22	4	0	0	0
MIMAT0004663	chr6	124718365	124718386	-	22	0	0	0	0
MIMAT0000657	chr6	124718324	124718346	-	23	39	21	0	22
MIMAT0027994	chr6	125097029	125097049	+	21	0	0	0	0
MIMAT0027995	chr6	125097066	125097086	+	21	0	0	0	0
MIMAT0014917	chr6	125195807	125195828	+	22	0	0	0	0
MIMAT0014918	chr6	125195845	125195865	+	21	0	0	0	0
MIMAT0031419	chr6	125234756	125234777	-	22	0	0	0	0
MIMAT0028434	chr6	127788125	127788143	-	19	0	0	0	0
MIMAT0028435	chr6	127788084	127788105	-	22	0	0	0	0
MIMAT0029800	chr6	128974874	128974895	-	22	0	0	0	0
MIMAT0029801	chr6	128974840	128974862	-	23	0	0	0	0
MIMAT0003457_1	chr6	129691541	129691561	+	21	0	0	0	0
MIMAT0000366	chr7	3218639	3218660	+	22	0	0	0	0
MIMAT0004572	chr7	3218674	3218697	+	24	0	0	0	0
MIMAT0029900	chr7	3218674	3218695	-	22	0	0	0	0
MIMAT0029901	chr7	3218638	3218659	-	22	0	0	0	0
MIMAT0000367	chr7	3218932	3218953	+	22	0	0	0	0
MIMAT0000368	chr7	3218968	3218989	+	22	0	0	0	0
MIMAT0000369	chr7	3219200	3219221	+	22	0	0	0	0
MIMAT0000370	chr7	3219238	3219261	+	24	0	0	0	0
MIMAT0029864	chr7	3219237	3219259	-	23	0	0	0	0
MIMAT0029865	chr7	3219198	3219218	-	21	0	0	0	0
MIMAT0003189	chr7	3219494	3219515	+	22	0	0	27	14
MIMAT0003190	chr7	3219529	3219550	+	22	0	0	0	0
MIMAT0004573	chr7	3220356	3220377	+	22	0	0	0	0
MIMAT0000371	chr7	3220390	3220411	+	22	0	0	4	0
MIMAT0004574	chr7	3220655	3220676	+	22	0	0	17	0
MIMAT0000372	chr7	3220691	3220712	+	22	4	0	8	0
MIMAT0004575	chr7	3220779	3220800	+	22	0	0	0	0
MIMAT0000373	chr7	3220815	3220837	+	23	0	0	0	0
MIMAT0035718	chr7	3415120	3415143	+	24	0	1	1	0
MIMAT0020636	chr7	3656010	3656032	+	23	0	0	0	0
MIMAT0022986	chr7	3655970	3655991	+	22	0	10	24	0
MIMAT0049871	chr7	4917965	4917988	+	24	0	0	0	0
MIMAT0049872	chr7	4918009	4918030	+	22	7	0	5	0
MIMAT0014815	chr7	6803600	6803620	+	21	0	0	0	0
MIMAT0014816	chr7	6803638	6803659	+	22	36	12	26	39
MIMAT0022367	chr7	7298891	7298913	+	23	0	0	0	0
MIMAT0022368	chr7	7298926	7298946	+	21	0	0	0	0
MIMAT0000375_3	chr7	10958477	10958498	-	22	0	0	0	0
MIMAT0014919	chr7	19086828	19086850	+	23	12	0	0	10
MIMAT0014920	chr7	19086872	19086892	+	21	0	0	2	0
MIMAT0004642	chr7	19181486	19181507	+	22	37	22	34	71
MIMAT0000569	chr7	19181525	19181547	+	23	28	33	16	56
MIMAT0004868	chr7	19386688	19386707	+	20	0	0	0	0
MIMAT0027996	chr7	24970047	24970070	-	24	0	0	0	0
MIMAT0027997	chr7	24970010	24970031	-	22	0	0	0	2
MIMAT0027998	chr7	24987640	24987662	-	23	0	0	0	0
MIMAT0027999	chr7	24987606	24987628	-	23	0	0	0	0
MIMAT0025581	chr7	25097120	25097141	-	22	0	0	0	0
MIMAT0025582	chr7	25097089	25097111	-	23	0	0	0	0
MIMAT0028000	chr7	25217699	25217720	-	22	0	0	0	0
MIMAT0028001	chr7	25217668	25217688	-	21	3	0	0	0
MIMAT0014921	chr7	27176058	27176078	-	21	0	0	0	0
MIMAT0014922	chr7	27176020	27176040	-	21	0	0	0	0
MIMAT0005849	chr7	27205615	27205635	+	21	0	0	0	0
MIMAT0028002	chr7	28560957	28560979	-	23	0	0	0	0
MIMAT0028003	chr7	28560925	28560945	-	21	0	0	0	0
MIMAT0009436	chr7	29083671	29083693	-	23	0	21	0	0
MIMAT0017349	chr7	29773305	29773326	+	22	0	0	0	0
MIMAT0009437	chr7	29773344	29773365	+	22	14	81	0	20
MIMAT0029842	chr7	29906509	29906532	+	24	0	0	0	0
MIMAT0029843	chr7	29906546	29906567	+	22	0	0	0	0
MIMAT0036461	chr7	30552839	30552860	+	22	0	0	0	0
MIMAT0036462	chr7	30552871	30552892	+	22	0	0	0	0
MIMAT0029854	chr7	30589380	30589400	+	21	0	0	0	8
MIMAT0029855	chr7	30589416	30589437	+	22	0	0	0	0
MIMAT0028004	chr7	31040292	31040312	-	21	0	0	0	0
MIMAT0028005	chr7	31040258	31040278	-	21	0	0	0	0
MIMAT0028006	chr7	43457502	43457523	+	22	0	7	0	0
MIMAT0028007	chr7	43457546	43457567	+	22	0	0	0	0
MIMAT0028008	chr7	44470352	44470372	+	21	0	0	0	0
MIMAT0028009	chr7	44470391	44470411	+	21	0	0	10	9
MIMAT0028010	chr7	44538153	44538173	-	21	0	0	0	0
MIMAT0028011	chr7	44538106	44538126	-	21	0	0	0	0
MIMAT0003497	chr7	44849705	44849725	+	21	0	0	0	0
MIMAT0028012	chr7	45012458	45012482	-	25	0	0	0	10
MIMAT0028013	chr7	45012426	45012445	-	20	7	0	0	26
MIMAT0000160	chr7	45121762	45121783	+	22	243	331	147	162
MIMAT0004535	chr7	45121798	45121819	+	22	0	0	1	0
MIMAT0020629	chr7	45126925	45126945	-	21	223	213	18	68
MIMAT0028014	chr7	45173303	45173323	+	21	0	0	0	0
MIMAT0028015	chr7	45173339	45173361	+	23	0	0	5	0
MIMAT0028016	chr7	47083203	47083224	-	22	0	9	0	0
MIMAT0028017	chr7	47083166	47083187	-	22	0	0	0	0
MIMAT0024859	chr7	53891796	53891817	-	22	1	0	0	0
MIMAT0025137	chr7	57581070	57581090	+	21	0	0	0	0
MIMAT0014808	chr7	61683127	61683148	-	22	0	0	0	0
MIMAT0014819	chr7	61683166	61683189	-	24	0	0	0	0
MIMAT0014808_1	chr7	61685279	61685300	-	22	0	0	0	0
MIMAT0014961	chr7	61685318	61685341	-	24	0	0	0	0
MIMAT0014807	chr7	61726296	61726318	-	23	0	0	5	10
MIMAT0014808_2	chr7	61726256	61726277	-	22	0	0	0	0
MIMAT0014923	chr7	61735579	61735598	-	20	0	0	0	0
MIMAT0014924	chr7	61735539	61735560	-	22	0	0	0	0
MIMAT0022383	chr7	61739390	61739409	-	20	0	0	0	0
MIMAT0022384	chr7	61739350	61739371	-	22	0	0	0	0
MIMAT0022383_1	chr7	61742406	61742425	-	20	0	0	0	0
MIMAT0022384_1	chr7	61742366	61742387	-	22	0	0	0	0
MIMAT0014925	chr7	61790556	61790578	-	23	0	0	0	0
MIMAT0014926	chr7	61790522	61790543	-	22	74	84	82	57
MIMAT0014927	chr7	61837363	61837385	-	23	0	0	0	0
MIMAT0014928	chr7	61837323	61837345	-	23	30	32	6	22
MIMAT0017038	chr7	61877819	61877844	-	26	0	0	0	0
MIMAT0000593	chr7	61877782	61877804	-	23	0	0	0	0
MIMAT0017038_1	chr7	61940073	61940098	-	26	0	0	0	0
MIMAT0000593_1	chr7	61940036	61940058	-	23	0	0	0	0
MIMAT0014929	chr7	61982335	61982355	-	21	0	0	0	0
MIMAT0014930	chr7	61982295	61982316	-	22	0	0	0	6
MIMAT0014931	chr7	62046225	62046246	-	22	0	0	0	0
MIMAT0014932	chr7	62046183	62046203	-	21	0	0	0	0
MIMAT0022503	chr7	62085281	62085300	-	20	0	0	0	0
MIMAT0000668	chr7	64205831	64205852	+	22	5	0	8	19
MIMAT0017059	chr7	64205868	64205888	+	21	0	0	0	0
MIMAT0025170	chr7	64250077	64250097	-	21	0	0	0	0
MIMAT0025171	chr7	64249989	64250009	-	21	0	0	0	0
MIMAT0028018	chr7	66381702	66381719	-	18	0	0	0	0
MIMAT0028019	chr7	66381669	66381690	-	22	0	0	0	0
MIMAT0028436	chr7	73819590	73819612	+	23	0	0	0	0
MIMAT0028437	chr7	73819619	73819641	+	23	0	0	0	0
MIMAT0000677_1	chr7	78888295	78888317	+	23	13	52	30	61
MIMAT0017070	chr7	78888335	78888356	+	22	0	0	0	0
MIMAT0000142_2	chr7	79505279	79505301	+	23	0	0	0	0
MIMAT0000143_2	chr7	79505318	79505339	+	22	0	0	0	0
MIMAT0049835_2	chr7	79505316	79505336	-	21	0	0	0	0
MIMAT0049836_2	chr7	79505279	79505299	-	21	0	0	0	0
MIMAT0009456	chr7	81529919	81529940	+	22	1941	1897	1382	2744
MIMAT0009457	chr7	81529958	81529980	+	23	119	66	8	64
MIMAT0049873	chr7	81613348	81613368	-	21	0	0	0	0
MIMAT0049874	chr7	81613308	81613329	-	22	0	0	0	0
MIMAT0004828	chr7	96249450	96249472	+	23	448	450	247	394
MIMAT0003498	chr7	96249496	96249517	+	22	288	287	130	265
MIMAT0025144	chr7	96305740	96305760	+	21	0	0	5	0
MIMAT0017027	chr7	99552288	99552311	+	24	0	0	0	0
MIMAT0000559	chr7	99552328	99552348	+	21	15	40	22	57
MIMAT0014933	chr7	100882388	100882409	-	22	0	9	7	26
MIMAT0014934	chr7	100882367	100882387	-	21	14	9	5	22
MIMAT0014935	chr7	100882330	100882350	-	21	24	44	21	12
MIMAT0014936	chr7	100882307	100882329	-	23	73	69	50	80
MIMAT0000656	chr7	101475382	101475403	+	22	1532	1628	1597	1915
MIMAT0004662	chr7	101475418	101475439	+	22	20	43	31	41
MIMAT0028020	chr7	126368013	126368036	-	24	0	0	0	0
MIMAT0028021	chr7	126367971	126367992	-	22	0	0	0	0
MIMAT0028022	chr7	126579506	126579527	-	22	0	0	0	0
MIMAT0028023	chr7	126579474	126579495	-	22	0	0	0	6
MIMAT0028024	chr7	127489251	127489272	+	22	0	0	0	8
MIMAT0028025	chr7	127489367	127489387	+	21	0	0	0	0
MIMAT0003892	chr7	127708534	127708555	+	22	0	0	0	0
MIMAT0014937	chr7	128288414	128288434	-	21	0	0	0	11
MIMAT0014938	chr7	128288370	128288391	-	22	0	0	11	0
MIMAT0028026	chr7	130908273	130908294	+	22	0	14	0	0
MIMAT0028027	chr7	130908314	130908335	+	22	0	0	0	0
MIMAT0009435	chr7	135566234	135566255	+	22	0	0	0	0
MIMAT0025153	chr7	139779085	139779106	+	22	0	0	0	0
MIMAT0029898	chr7	139957598	139957622	-	25	0	0	0	0
MIMAT0029899	chr7	139957566	139957587	-	22	0	0	0	0
MIMAT0004546	chr7	139957732	139957752	-	21	12	13	0	0
MIMAT0000235	chr7	139957695	139957716	-	22	0	0	0	0
MIMAT0028028	chr7	139986846	139986869	-	24	0	0	0	6
MIMAT0028029	chr7	139986809	139986831	-	23	0	0	4	0
MIMAT0017052	chr7	141221445	141221466	-	22	84	85	52	88
MIMAT0000658	chr7	141221407	141221428	-	22	886	942	1046	1670
MIMAT0028030	chr7	141620706	141620728	+	23	0	0	0	0
MIMAT0028031	chr7	141620772	141620791	+	20	0	0	0	0
MIMAT0014939	chr7	141992180	141992204	+	25	0	0	0	0
MIMAT0014940	chr7	141992218	141992240	+	23	0	0	0	0
MIMAT0003725	chr7	142577112	142577133	-	22	91	115	76	107
MIMAT0003726	chr7	142577078	142577099	-	22	1126	1132	1074	1998
MIMAT0004782	chr7	142654968	142654989	-	22	724	734	360	589
MIMAT0003120	chr7	142654932	142654952	-	21	534	498	113	313
MIMAT0028032	chr7	143570731	143570754	-	24	0	0	0	0
MIMAT0028033	chr7	143570673	143570693	-	21	0	0	0	0
MIMAT0025156	chr7	143933171	143933191	+	21	0	0	0	0
MIMAT0014941	chr7	144009267	144009288	+	22	0	0	0	0
MIMAT0014942	chr7	144009304	144009325	+	22	0	0	0	0
MIMAT0029814	chr8	8690141	8690162	-	22	0	0	0	7
MIMAT0029815	chr8	8690093	8690114	-	22	0	0	0	0
MIMAT0036459	chr8	12947953	12947975	+	23	0	0	0	0
MIMAT0036460	chr8	12948035	12948058	+	24	0	0	0	0
MIMAT0028034	chr8	13136077	13136097	+	21	0	0	0	0
MIMAT0028035	chr8	13136112	13136132	+	21	0	0	0	0
MIMAT0009441	chr8	13189068	13189091	-	24	12	38	8	8
MIMAT0017350	chr8	13189035	13189055	-	21	0	0	0	0
MIMAT0014817	chr8	16168805	16168825	-	21	0	0	0	0
MIMAT0014818	chr8	16168768	16168789	-	22	0	0	0	0
MIMAT0003130	chr8	23142587	23142608	+	22	0	0	0	0
MIMAT0017206	chr8	23142629	23142649	+	21	0	0	0	0
MIMAT0014943	chr8	23142627	23142648	-	22	0	0	0	0
MIMAT0014944	chr8	23142587	23142606	-	20	0	0	0	0
MIMAT0031413	chr8	25159150	25159171	-	22	0	0	0	0
MIMAT0025146	chr8	34166689	34166710	-	22	0	0	0	0
MIMAT0000748	chr8	38252178	38252199	-	22	130	67	148	171
MIMAT0017082	chr8	38252138	38252158	-	21	0	0	0	11
MIMAT0029838	chr8	40307908	40307929	-	22	0	0	0	0
MIMAT0029839	chr8	40307875	40307893	-	19	0	0	21	23
MIMAT0003500	chr8	64514401	64514422	-	22	0	0	0	0
MIMAT0028036	chr8	70102560	70102581	-	22	0	0	0	0
MIMAT0028037	chr8	70102524	70102546	-	23	0	0	0	0
MIMAT0028448	chr8	70798135	70798155	+	21	0	0	0	0
MIMAT0028449	chr8	70798172	70798192	+	21	0	1	0	0
MIMAT0028038	chr8	70895543	70895565	-	23	0	0	0	0
MIMAT0028039	chr8	70895508	70895528	-	21	0	0	0	5
MIMAT0009442	chr8	70925541	70925563	+	23	0	0	0	0
MIMAT0028040	chr8	71631083	71631102	-	20	0	0	0	0
MIMAT0028041	chr8	71631047	71631067	-	21	0	8	0	0
MIMAT0028042	chr8	72470069	72470089	-	21	37	0	0	16
MIMAT0028043	chr8	72470016	72470036	-	21	0	0	0	7
MIMAT0019354	chr8	73016523	73016543	+	21	0	0	0	0
MIMAT0031414	chr8	83723903	83723923	-	21	0	0	0	0
MIMAT0031417	chr8	84005704	84005724	+	21	0	0	0	0
MIMAT0005860	chr8	84011594	84011613	-	20	32	0	12	19
MIMAT0017333	chr8	84011549	84011569	-	21	13	13	12	13
MIMAT0003499	chr8	84086167	84086185	+	19	0	0	0	0
MIMAT0004324	chr8	84178759	84178781	-	23	1940	2154	769	1779
MIMAT0017264	chr8	84178720	84178740	-	21	0	0	6	0
MIMAT0000674	chr8	84178924	84178945	-	22	3272	2778	2135	3333
MIMAT0017068	chr8	84178885	84178906	-	22	18	0	7	0
MIMAT0017019	chr8	84208527	84208548	+	22	0	1	0	0
MIMAT0000532	chr8	84208563	84208583	+	21	139119	179955	61467	117255
MIMAT0004633	chr8	84208685	84208706	+	22	53	12	14	28
MIMAT0000537	chr8	84208727	84208747	+	21	79064	78340	59051	79349
MIMAT0000219_1	chr8	84208875	84208896	+	22	0	0	0	0
MIMAT0005440	chr8	84208839	84208860	+	22	0	0	0	0
MIMAT0014856_1	chr8	84208873	84208894	-	22	0	0	0	0
MIMAT0014946	chr8	84208839	84208858	-	20	0	0	0	0
MIMAT0028044	chr8	84867952	84867974	+	23	0	0	0	0
MIMAT0028045	chr8	84867987	84868007	+	21	0	0	0	0
MIMAT0028046	chr8	85062086	85062106	+	21	0	0	16	23
MIMAT0028047	chr8	85062152	85062171	+	20	9	18	12	0
MIMAT0031415	chr8	85700935	85700955	+	21	0	0	0	0
MIMAT0028048	chr8	88138211	88138233	+	23	0	0	0	0
MIMAT0028049	chr8	88138254	88138274	+	21	0	0	0	0
MIMAT0031416	chr8	89024791	89024811	+	21	0	0	0	0
MIMAT0000150	chr8	94324312	94324334	+	23	0	0	0	0
MIMAT0016987	chr8	94324359	94324379	+	21	20	15	10	11
MIMAT0028050	chr8	94505051	94505072	+	22	0	0	0	0
MIMAT0028051	chr8	94505085	94505105	+	21	0	0	4	0
MIMAT0028052	chr8	95753188	95753209	-	22	0	0	0	0
MIMAT0028053	chr8	95753151	95753172	-	22	0	0	0	0
MIMAT0017030	chr8	105308419	105308440	-	22	0	0	0	0
MIMAT0000565	chr8	105308379	105308400	-	22	1	1	423	4
MIMAT0009439	chr8	105615481	105615505	+	25	0	1	0	9
MIMAT0022952	chr8	105615521	105615543	+	23	0	0	0	0
MIMAT0028054	chr8	105951672	105951694	-	23	0	0	0	0
MIMAT0028055	chr8	105951637	105951659	-	23	0	0	0	0
MIMAT0028056	chr8	107096081	107096101	-	21	0	0	0	0
MIMAT0028057	chr8	107096025	107096045	-	21	48	47	21	43
MIMAT0000151	chr8	107551249	107551270	+	22	2355	2352	2303	3733
MIMAT0000152	chr8	107551288	107551308	+	21	452	520	419	519
MIMAT0014947	chr8	108936870	108936892	+	23	4	0	6	0
MIMAT0014948	chr8	108936911	108936931	+	21	0	0	0	12
MIMAT0020632	chr8	111016498	111016521	-	24	1	20	3	14
MIMAT0028058	chr8	111689649	111689669	-	21	0	0	0	0
MIMAT0028059	chr8	111689601	111689621	-	21	0	0	0	0
MIMAT0028060	chr8	117453025	117453045	+	21	0	0	0	0
MIMAT0028061	chr8	117453060	117453079	+	20	0	0	0	0
MIMAT0028062	chr8	117459270	117459289	+	20	0	0	0	0
MIMAT0028063	chr8	117459308	117459328	+	21	0	0	0	0
MIMAT0029902	chr8	120538696	120538720	+	25	0	0	0	0
MIMAT0029903	chr8	120538734	120538754	+	21	0	0	0	0
MIMAT0028442	chr8	121978024	121978047	+	24	0	0	0	9
MIMAT0028443	chr8	121978065	121978086	+	22	0	0	0	0
MIMAT0025147	chr8	122622265	122622288	-	24	0	0	9	0
MIMAT0028064	chr8	123104980	123105001	+	22	0	0	0	0
MIMAT0028065	chr8	123105023	123105043	+	21	0	0	0	0
MIMAT0028066	chr8	123130106	123130128	+	23	0	0	0	0
MIMAT0028067	chr8	123130147	123130168	+	22	0	0	0	0
MIMAT0009440	chr8	124022688	124022710	+	23	0	0	0	0
MIMAT0025148	chr8	128278188	128278208	-	21	987	762	6389	971
MIMAT0007868	chr8	128359251	128359272	+	22	0	0	0	0
MIMAT0019349	chr9	3038680	3038698	-	19	0	0	0	0
MIMAT0022363	chr9	7784390	7784409	+	20	0	0	0	0
MIMAT0022364	chr9	7784423	7784440	+	18	0	0	0	0
MIMAT0007869	chr9	8246796	8246817	+	22	0	0	0	0
MIMAT0024858	chr9	9894484	9894506	+	23	0	0	0	0
MIMAT0049875	chr9	14180055	14180072	-	18	0	0	0	0
MIMAT0029802	chr9	15312611	15312632	+	22	0	0	0	0
MIMAT0029803	chr9	15312648	15312669	+	22	0	0	0	0
MIMAT0028068	chr9	20914134	20914159	-	26	0	0	0	0
MIMAT0028069	chr9	20914091	20914112	-	22	0	0	0	0
MIMAT0007870	chr9	21032261	21032282	-	22	0	0	0	0
MIMAT0028070	chr9	21075563	21075583	-	21	24	0	8	0
MIMAT0028071	chr9	21075499	21075520	-	22	0	0	0	0
MIMAT0000229_1	chr9	21496537	21496559	-	23	0	0	0	0
MIMAT0000230_1	chr9	21496498	21496519	-	22	0	0	0	0
MIMAT0009443	chr9	21613452	21613477	-	26	0	0	0	0
MIMAT0028072	chr9	21809975	21809995	-	21	0	0	0	0
MIMAT0028073	chr9	21809941	21809960	-	20	0	0	0	0
MIMAT0028074	chr9	22113988	22114008	-	21	0	0	0	0
MIMAT0028075	chr9	22113951	22113972	-	22	0	0	0	0
MIMAT0000655	chr9	41531437	41531458	+	22	7450	8434	7039	10518
MIMAT0017051	chr9	41531471	41531492	+	22	255	228	229	265
MIMAT0000521_1	chr9	41536732	41536753	+	22	224	258	134	253
MIMAT0017015	chr9	41536777	41536797	+	21	10	6	10	1
MIMAT0000136_1	chr9	41581940	41581961	+	22	138	230	68	108
MIMAT0004669	chr9	41581980	41582001	+	22	1098	1108	1227	1630
MIMAT0028076	chr9	44400428	44400449	+	22	0	0	0	0
MIMAT0028077	chr9	44400465	44400486	+	22	0	2	10	0
MIMAT0028078	chr9	45266682	45266702	-	21	0	0	0	0
MIMAT0028079	chr9	45266643	45266663	-	21	0	0	0	0
MIMAT0028080	chr9	45939565	45939585	-	21	0	0	0	0
MIMAT0028081	chr9	45939521	45939542	-	22	0	0	0	0
MIMAT0000381	chr9	51103076	51103098	-	23	388	236	139	266
MIMAT0004580	chr9	51103044	51103065	-	22	7231	11635	3265	5480
MIMAT0000382	chr9	51103610	51103632	-	23	177	116	68	163
MIMAT0004581	chr9	51103574	51103595	-	22	10737	15119	979	1653
MIMAT0024864	chr9	52115653	52115673	+	21	0	0	5	0
MIMAT0025132	chr9	53400808	53400829	-	22	0	0	0	0
MIMAT0022505	chr9	54708317	54708338	+	22	0	0	0	0
MIMAT0025131	chr9	58221155	58221175	+	21	0	0	0	0
MIMAT0020644	chr9	62122565	62122585	-	21	0	0	0	0
MIMAT0000220	chr9	67236700	67236721	-	22	57	7	43	59
MIMAT0016998	chr9	67236664	67236685	-	22	25	8	18	13
MIMAT0028450	chr9	67727758	67727780	-	23	0	0	0	0
MIMAT0028451	chr9	67727717	67727738	-	22	0	0	0	0
MIMAT0028452	chr9	67729556	67729577	-	22	0	0	0	0
MIMAT0028453	chr9	67729499	67729520	-	22	0	0	0	0
MIMAT0014949	chr9	69456958	69456981	+	24	22	13	0	26
MIMAT0014950	chr9	69456997	69457017	+	21	0	24	0	0
MIMAT0022381	chr9	70405732	70405753	-	22	0	4	0	0
MIMAT0022382	chr9	70405694	70405715	-	22	0	0	0	0
MIMAT0049876	chr9	74966743	74966765	+	23	0	0	0	0
MIMAT0049877	chr9	74966781	74966802	+	22	0	0	0	0
MIMAT0049878	chr9	88325782	88325802	-	21	0	0	6	0
MIMAT0049879	chr9	88325743	88325764	-	22	0	0	0	0
MIMAT0000213	chr9	89802263	89802284	-	22	23	0	2	0
MIMAT0022690	chr9	89802302	89802323	-	22	0	0	0	0
MIMAT0025133	chr9	92267334	92267357	-	24	0	0	0	0
MIMAT0029818	chr9	94751829	94751850	+	22	5	0	8	9
MIMAT0029819	chr9	94751869	94751890	+	22	0	0	0	0
MIMAT0029910	chr9	102304956	102304975	-	20	0	0	0	0
MIMAT0029911	chr9	102304924	102304943	-	20	0	0	0	0
MIMAT0011212	chr9	104426163	104426183	+	21	0	0	0	0
MIMAT0000147_1	chr9	106154140	106154162	+	23	0	0	0	0
MIMAT0004531	chr9	106154179	106154200	+	22	0	0	0	0
MIMAT0000121	chr9	106178846	106178867	+	22	47329	59726	38144	52144
MIMAT0004519	chr9	106178902	106178923	+	22	45	12	31	58
MIMAT0028082	chr9	108081498	108081522	+	25	0	0	0	0
MIMAT0028083	chr9	108081560	108081581	+	22	0	6	0	0
MIMAT0049880	chr9	108459094	108459114	+	21	0	0	0	0
MIMAT0000221	chr9	108568325	108568347	+	23	14003	17812	5928	10764
MIMAT0004542	chr9	108568367	108568388	+	22	424	711	273	493
MIMAT0004750	chr9	108568789	108568811	+	23	1281	1186	720	1134
MIMAT0001342	chr9	108568830	108568850	+	21	776	820	653	1023
MIMAT0003501	chr9	108969970	108969991	+	22	0	0	0	0
MIMAT0028084	chr9	109889648	109889671	+	24	0	0	0	0
MIMAT0028085	chr9	109889689	109889710	+	22	0	0	0	0
MIMAT0024857	chr9	110281353	110281371	+	19	5400	2304	874	1101
MIMAT0031412	chr9	110636065	110636085	-	21	0	0	0	0
MIMAT0000140_1	chr9	112118644	112118664	-	21	228	444	66	184
MIMAT0017069	chr9	112118679	112118701	-	23	0	8	0	0
MIMAT0005855	chr9	115381898	115381919	+	22	0	0	0	0
MIMAT0000533_1	chr9	119031811	119031832	+	22	0	12	0	0
MIMAT0017020	chr9	119031850	119031871	+	22	0	12	7	0
MIMAT0028086	chr9	120955089	120955111	+	23	0	0	0	0
MIMAT0028087	chr9	120955128	120955147	+	20	4	0	0	0
MIMAT0031411	chr9	122273930	122273951	-	22	9	0	16	15
MIMAT0000150_1	chr9	122682898	122682920	+	23	183	196	60	171
MIMAT0004668	chr9	122682936	122682957	+	22	0	0	0	0
MIMAT0017258	chrX	7237730	7237754	-	25	0	29	10	20
MIMAT0003507	chrX	7237695	7237716	-	22	1227	1634	690	989
MIMAT0003508	chrX	7241307	7241328	-	22	96	64	50	101
MIMAT0003509	chrX	7241270	7241291	-	22	685	960	483	502
MIMAT0000706	chrX	7242019	7242042	-	24	131	245	86	174
MIMAT0004684	chrX	7241984	7242005	-	22	95	122	32	109
MIMAT0000217	chrX	7248031	7248051	-	21	128	85	71	131
MIMAT0004541	chrX	7247992	7248012	-	21	10	0	0	0
MIMAT0002889	chrX	7248456	7248477	-	22	1680	22957	19597	31241
MIMAT0004781	chrX	7248419	7248440	-	22	373	782	193	276
MIMAT0005859	chrX	7807142	7807163	+	22	156	176	103	105
MIMAT0017332	chrX	7807180	7807201	+	22	3	0	0	8
MIMAT0017060	chrX	19146344	19146369	-	26	8	31	14	13
MIMAT0000669	chrX	19146307	19146329	-	23	5165	5075	3537	5371
MIMAT0017061	chrX	19146941	19146961	-	21	100	194	92	129
MIMAT0000670	chrX	19146901	19146923	-	23	4342	3410	1911	3049
MIMAT0022361	chrX	20863160	20863182	-	23	0	0	16	0
MIMAT0022362	chrX	20863126	20863146	-	21	10	0	0	0
MIMAT0014951	chrX	38210453	38210473	+	21	2	10	0	0
MIMAT0014952	chrX	38210488	38210509	+	22	0	0	0	0
MIMAT0025130	chrX	52378155	52378174	-	20	0	0	0	0
MIMAT0003510	chrX	52422461	52422482	-	22	0	0	0	0
MIMAT0017076	chrX	52741740	52741761	-	22	0	0	0	0
MIMAT0000708	chrX	52741697	52741718	-	22	2	7	5	3
MIMAT0004635	chrX	52741892	52741913	-	22	0	0	0	0
MIMAT0000539_1	chrX	52741854	52741874	-	21	51	51	118	110
MIMAT0017010	chrX	52742033	52742056	-	24	0	0	0	0
MIMAT0000513_1	chrX	52741991	52742013	-	23	5	0	13	0
MIMAT0003187	chrX	52742159	52742181	-	23	0	1	2	2
MIMAT0004788	chrX	52742122	52742143	-	22	0	0	0	0
MIMAT0004858	chrX	52742381	52742403	-	23	0	1	0	0
MIMAT0017270	chrX	52742342	52742363	-	22	0	0	0	0
MIMAT0000385	chrX	52742541	52742563	-	23	0	0	0	0
MIMAT0017009	chrX	52742505	52742527	-	23	0	0	0	0
MIMAT0003511	chrX	53048044	53048065	-	22	14	8	44	71
